open_time,BTC,ETH,BNB,XRP,ADA,SOL,DOGE,AVAX,DOT,MATIC,LINK,UNI,LTC,ATOM,ETC,XLM,TRX,NEAR,APT,ALGO,VET,ICP,FIL,AAVE,SHIB
2019-12-31 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01 16:00:00,-0.032498801359154394,-0.025283481458780344,-0.04913328562875119,-0.02792601419615548,-0.022115959354452985,,-0.014567181867562118,,,,,,-0.05032506621719246,-0.0637915543575921,-0.06564498346196246,-0.03580110497237565,,,,,-0.0488350419384902,,,,
2020-01-02 16:00:00,0.05513660260277509,0.05290048734475694,0.04612017661739287,0.029740965781899664,0.04003667481662587,,0.009921828021647539,,,,,,0.06617647058823528,0.01679462571976975,0.07471739079130568,0.04652761861104748,,,,,0.04134822653341175,,,,
2020-01-03 16:00:00,0.0005173129675386523,0.0005225830533783782,0.012574230534900144,-0.002225672877846807,0.011166617690273384,,0.01577850550759141,,,,,,0.012604042806183102,0.006370929683813031,0.045938645995739824,0.001752080595707417,,,,,0.05570191945803549,,,,
2020-01-04 16:00:00,0.002005592255202693,0.009028503208476257,0.01757234819926934,0.009596928982725572,0.004068584713745826,,0.011967565455256013,,,,,,0.015969938938468653,-0.004689331770222682,0.020469862064621758,-0.006777437691298793,,,,,-0.02370766488413556,,,,
2020-01-05 16:00:00,0.056128372570506846,0.06470457738667457,0.06383933660093466,0.14397287020861183,0.07756874095513755,,0.028044601052275686,,,,,,0.05640314378178468,-0.03863368669022371,0.03466650207793265,0.10829848117983709,,,,,0.048566733613292,,,,
2020-01-06 16:00:00,0.05102005392457509,-0.007570495902208707,0.005712219327792978,-0.039660438375853424,-0.005103411227504795,,0.023664193821016255,,,,,,0.013785557986870867,0.0,-0.03758127696804603,-0.03614697120158894,,,,,-0.022288002786000294,,,,
2020-01-07 16:00:00,-0.014970015927891378,-0.013996780740429648,-0.029883741060846236,-0.02787521631354939,-0.01700863930885521,,-0.042748371709017685,,,,,,-0.020073386574573693,-0.020583190394511286,0.022189624181318646,-0.0168967648876982,,,,,-0.01905609973285849,,,,
2020-01-08 16:00:00,-0.028272584224730113,-0.019944637660586073,-0.010494598267602018,-0.01804185710849171,-0.007140895358417887,,0.014183037853378266,,,,,,-0.012775330396475715,0.05929447085313999,0.048246589186457856,-0.009012785579543103,,,,,-0.03177196804647786,,,,
2020-01-09 16:00:00,0.047375362970839774,0.045191193511007866,0.04340165782263372,0.03645271925526705,0.020193637621023663,,0.03278843428139466,,,,,,0.09482373940205258,0.008974964572508348,0.03395549728124636,0.014170896785109965,,,,,0.0223138946184136,,,,
2020-01-10 16:00:00,-0.02057107992678464,-0.010947893569844713,-0.006069590884312026,0.0014181715042071996,-0.0032537960954447387,,-0.0026989935956084343,,,,,,0.00917057265131449,0.000702247191011196,0.04285474516532095,0.008550573514077175,,,,,0.019809244314013208,,,,
2020-01-11 16:00:00,0.019809578865795707,0.023329129886506816,0.02325612504932817,0.01326472809667667,0.026115342763873617,,0.011971927893215994,,,,,,0.03937802907915988,-0.0049122807017545345,-0.004381180594052458,0.010959470636890067,,,,,-0.007733812949640262,,,,
2020-01-12 16:00:00,-0.01015830586579547,-0.014855891011158917,-0.007412442968637634,-0.01411600279524805,-0.020413573700954424,,-0.017632127640286543,,,,,,-0.03555469205362338,0.0016455101081336299,-0.016021265895538428,-0.015545101247699034,,,,,-0.01758201921334057,,,,
2020-01-13 16:00:00,0.09193102673695153,0.15621959694232102,0.09650844243078782,0.1108118325300067,0.13098782138024379,,0.08918931389286211,,,,,,0.17868654311039478,0.0607838535555032,0.24260733060747675,0.10035321005609799,,,,,0.10535055350553502,,,,
2020-01-14 16:00:00,-0.0033152031395528025,-0.0028248587570621764,0.06100043842000624,-0.009529076445314089,0.018904044029672162,,0.005422350249936425,,,,,,-0.00957101350196543,0.01747787610619489,0.16581711347778194,0.02888972809667667,,,,,0.0035052578868302042,,,,
2020-01-15 16:00:00,-0.009956009385571729,-0.008920499065758536,-0.03474958112575288,-0.015934372718292344,-0.02794739314232031,,-0.013482767337996138,,,,,,-0.004659188955996596,0.10828440965427277,0.06440028728752689,-0.015048632776656135,,,,,-0.01896207584830345,,,,
2020-01-16 16:00:00,0.021258877434135126,0.03515173630116153,0.061703562527488875,0.0476606145251397,0.0954336796327615,,0.06508926283420169,,,,,,0.06171983356449373,-0.015303119482048322,0.13594715533773716,0.13657536798956582,,,,,0.07850118684299767,,,,
