open_time,BTC,ETH,BNB,XRP,ADA,SOL,DOGE,AVAX,DOT,MATIC,LINK,UNI,LTC,ATOM,ETC,XLM,TRX,NEAR,APT,ALGO,VET,ICP,FIL,AAVE,SHIB
2021-07-13 17:00:00,32833.28,1994.32,309.2851,,1.26313,31.3504,0.197641,,,,,17.8742,130.86,11.727,45.4616,0.23952,,,,,0.072601,,49.57,,
2021-07-14 17:00:00,31880.94,1916.17,316.1346,,1.22499,28.5276,0.1851201,,,,,17.0587,125.81,11.444,42.8827,0.24134,,,,,0.069008,,47.4,272.15,
2021-07-15 17:00:00,31384.87,1876.4,303.3221,,1.17289,26.2472,0.1719141,,,,,16.3821,120.78,11.132,41.1376,0.23505,,,,,0.065273,,46.05,253.5,
2021-07-16 17:00:00,31496.21,1898.24,300.1417,,1.17101,26.7808,0.1873426,,,,,16.0972,119.9,11.015,41.516,0.23253,,,,,0.0654,,45.65,254.25,
2021-07-17 17:00:00,31772.22,1891.11,302.009,,1.18051,26.6622,0.1819263,,,,,16.3081,119.39,10.974,41.9695,0.22995,,,,,0.067469,,46.92,254.78,
2021-07-18 17:00:00,30807.0,1817.08,280.058,,1.12045,24.5182,0.1733749,,,,,15.7321,112.91,9.974,41.5592,0.21107,,,,,0.061778,,44.92,240.66,
2021-07-19 17:00:00,29793.14,1786.82,264.8136,,1.05644,23.4716,0.1706319,,,,,14.5955,107.23,9.469,39.2513,0.21222,,,,,0.057776,,41.43,221.42,
2021-07-20 17:00:00,32137.9,1995.44,292.4103,,1.1705,26.643,0.1902609,,,,,16.6986,117.77,10.47,42.7138,0.22809,,,,,0.065927,,46.05,258.04,
2021-07-21 17:00:00,32288.45,2024.7,293.8471,,1.186,27.6884,0.1913584,,,,,17.5932,120.61,11.376,43.3514,0.26357,,,,,0.067669,,45.5,278.81,
2021-07-22 17:00:00,33617.19,2123.55,299.2777,,1.20681,28.4869,0.1946994,,,,,18.5912,124.24,11.449,45.8636,0.2689,,,,,0.071092,,47.13,290.38,
2021-07-23 17:00:00,34256.95,2184.89,301.3704,,1.23348,28.7019,0.1970463,,,,,18.2436,126.04,11.46,49.4347,0.26707,,,,,0.072194,,49.42,287.8,
2021-07-24 17:00:00,35376.42,2189.09,302.5198,,1.22834,28.2306,0.1980171,,,,,18.2757,127.63,11.447,48.4109,0.26153,,,,,0.074326,,49.01,286.32,
2021-07-25 17:00:00,37238.35,2228.09,303.9369,,1.25508,28.3181,0.2037758,,,,,18.6204,131.13,11.379,48.3602,0.26046,,,,,0.077473,,49.16,303.35,
2021-07-26 17:00:00,39451.15,2302.82,313.78,,1.27959,28.1141,0.2060917,,,,,18.9132,134.79,11.713,49.4107,0.26308,,,,,0.083956,,49.43,300.0,
2021-07-27 17:00:00,40004.07,2300.21,313.182,,1.28803,27.8789,0.2057014,,,,,19.0362,140.4,11.592,49.2187,0.26966,,,,,0.082724,,49.58,296.27,
2021-07-28 17:00:00,40024.95,2383.03,316.8716,,1.28548,31.2184,0.2049096,,,,,19.5659,141.4,11.757,49.3626,0.27202,,,,,0.08248,,49.31,311.18,
2021-07-29 17:00:00,42184.71,2460.32,322.2142,,1.30877,32.3543,0.208779,,,,,21.0074,145.45,12.144,51.1501,0.27902,,,,,0.085996,,51.17,320.95,
2021-07-30 17:00:00,41467.43,2531.01,331.9966,,1.31857,36.7489,0.2078109,,,,,21.7174,144.16,12.634,51.2651,0.28466,,,,,0.0897,,51.93,330.84,
2021-07-31 17:00:00,39867.61,2556.79,332.9332,,1.31415,34.2377,0.2041113,,,,,22.0197,140.26,12.348,50.4019,0.27508,,,,,0.085673,,53.84,318.38,
2021-08-01 17:00:00,39134.75,2606.52,330.5282,,1.30835,33.2019,0.2032425,,,,,22.3923,141.4,12.447,51.2851,0.27448,,,,,0.086103,,54.49,320.7,
2021-08-02 17:00:00,38207.64,2508.57,323.0568,,1.36799,34.1113,0.1960405,,,,,21.25,138.45,12.076,49.6174,0.27325,,,,,0.085339,,54.71,307.3,
2021-08-03 17:00:00,39717.83,2725.62,335.161,,1.37678,35.7555,0.2014591,,,,,23.5258,142.53,12.8,51.5903,0.28067,,,,,0.088444,,56.51,338.23,
2021-08-04 17:00:00,40850.68,2828.03,337.7836,,1.3861,37.3536,0.2009035,,,,,25.436,143.37,13.008,52.4264,0.28036,,,,,0.09082,,57.9,372.86,
2021-08-05 17:00:00,42778.58,2892.29,341.8842,,1.40263,39.5206,0.2048078,,,,,26.2382,147.72,13.577,52.9868,0.2847,,,,,0.096641,,64.34,369.18,
2021-08-06 17:00:00,44569.13,3159.75,356.2852,,1.47314,39.3753,0.26213,,,,,28.3252,156.06,13.997,60.6603,0.30727,,,,,0.103483,,69.49,383.49,
2021-08-07 17:00:00,43800.1,3012.65,342.0386,,1.4265,37.6667,0.2400817,,,,,26.7138,149.73,13.138,57.066,0.2874,,,,,0.101316,,64.44,361.34,
2021-08-08 17:00:00,46259.86,3162.73,354.6391,,1.47558,38.6712,0.2565549,,,,,28.342,166.29,13.68,59.1273,0.29803,,,,,0.105926,,67.73,372.75,
2021-08-09 17:00:00,45607.09,3141.93,371.8344,,1.67735,40.6281,0.2572061,,,,,28.773,165.31,14.03,58.9914,0.30961,,,,,0.106066,,66.36,383.19,
2021-08-10 17:00:00,45514.26,3161.22,392.3243,,1.79353,41.6507,0.2644712,,,,,28.9896,170.76,14.636,60.7759,0.33965,,,,,0.110803,,72.44,404.69,
2021-08-11 17:00:00,44413.58,3044.39,385.5176,,1.83099,41.0636,0.2641349,,,,,28.0857,165.42,14.058,60.1582,0.32855,,,,,0.107306,,68.3,392.34,
2021-08-12 17:00:00,47810.29,3322.03,411.0153,,2.13496,44.8998,0.286768,,,,,30.5045,183.43,15.189,64.3429,0.36084,,,,,0.120542,,74.6,427.98,
2021-08-13 17:00:00,47057.95,3264.34,408.5926,,2.19069,44.0837,0.293779,,,,,30.0765,182.53,15.546,67.2307,0.39502,,,,,0.130037,,72.56,414.31,
2021-08-14 17:00:00,47026.59,3307.77,414.1515,,2.169,53.4971,0.3398148,,,,,30.2512,184.8,15.937,75.0579,0.39167,,,,,0.13956,,73.17,410.98,
2021-08-15 17:00:00,45910.68,3147.74,415.6965,,2.07259,62.137,0.3192112,,,,,29.1285,177.88,15.784,69.1654,0.3713,,,,,0.12874,,73.24,413.34,
2021-08-16 17:00:00,44684.76,3012.18,401.7365,,1.92303,64.2367,0.2991276,,,,,26.4395,168.41,15.988,62.9734,0.3413,,,,,0.118185,,69.58,380.36,
2021-08-17 17:00:00,44712.79,3013.49,396.2358,,2.10572,72.802,0.303209,,,,,26.3233,166.55,17.982,63.9104,0.34173,,,,,0.119772,,67.49,380.43,
2021-08-18 17:00:00,46766.09,3185.07,431.2346,,2.4377,72.8546,0.3178609,,,,,27.954,175.57,18.687,66.9861,0.36725,,,,,0.130192,,70.49,404.98,
2021-08-19 17:00:00,49330.28,3284.43,454.9655,,2.45606,78.7372,0.3268607,,,,,28.8763,183.46,18.911,70.0723,0.38507,,,,,0.13299,,73.35,409.04,
2021-08-20 17:00:00,48828.44,3224.89,448.7965,,2.43306,73.8997,0.3169749,,,,,28.2396,179.55,22.143,67.5289,0.37161,,,,,0.127995,,78.25,400.72,
2021-08-21 17:00:00,49237.98,3241.0,448.6005,,2.7059,72.5611,0.3145246,,,,,28.4278,186.05,21.859,67.3298,0.37232,,,,,0.128064,,77.2,400.86,
2021-08-22 17:00:00,49511.25,3323.96,499.2906,,2.91611,75.6793,0.3178269,,,,,28.7713,187.16,21.825,68.2472,0.37831,,,,,0.13172,,79.81,407.51,
2021-08-23 17:00:00,47687.62,3170.72,471.7442,,2.72317,70.5742,0.2891282,,,,,26.6718,173.58,19.556,62.8623,0.35026,,,,,0.121179,,74.61,379.12,
2021-08-24 17:00:00,48992.13,3227.72,503.2599,,2.74012,71.969,0.2926769,,,,,27.0056,177.51,19.989,63.6961,0.35902,,,,,0.127534,,76.42,383.05,
2021-08-25 17:00:00,46832.32,3092.97,478.6221,,2.52697,74.83,0.2685618,,,,,25.4991,167.57,17.923,59.7595,0.33534,,,,,0.115856,,72.33,350.23,
2021-08-26 17:00:00,49065.69,3275.46,494.1482,,2.94464,88.0542,0.2942783,,,,,27.3661,176.22,20.459,64.0151,0.35753,,,,,0.128057,,75.19,373.19,
2021-08-27 17:00:00,48893.12,3243.82,486.1859,,2.84646,96.2161,0.2859733,,,,,26.81,175.54,21.356,64.1511,0.3474,,,,,0.123195,,73.84,367.0,
2021-08-28 17:00:00,48766.23,3223.7,479.6532,,2.85182,94.3058,0.280718,,,,,26.7854,174.45,21.201,63.1742,0.34325,,,,,0.123469,,73.67,363.99,
2021-08-29 17:00:00,46973.36,3229.57,460.0876,,2.73597,110.2777,0.2717749,,,,,26.8239,167.35,22.145,61.6553,0.32957,,,,,0.117081,,71.0,357.3,
2021-08-30 17:00:00,47104.02,3431.01,464.5202,,2.76922,108.3098,0.2783043,,,,,29.399,171.38,22.926,63.9104,0.33964,,,,,0.122809,,75.89,391.8,
2021-08-31 17:00:00,48824.52,3830.19,489.2812,,2.87023,110.6357,0.2943824,,,,,31.3682,180.78,25.359,68.781,0.35379,,,,,0.137178,,78.61,414.11,
2021-09-01 17:00:00,49262.09,3786.62,483.7458,,2.96028,128.2651,0.294499,,,,,29.9402,183.38,24.162,67.6982,0.35848,,,,,0.143,,77.38,400.59,
2021-09-02 17:00:00,50006.77,3935.97,488.3897,,2.96576,146.3311,0.2961536,,,,,28.6633,212.93,24.108,69.9715,0.36863,,,,,0.142804,,77.69,394.06,
2021-09-03 17:00:00,49924.04,3884.82,497.7835,,2.83149,139.0194,0.2991406,,,,,28.5763,211.67,24.422,68.835,0.36987,,,,,0.144768,,94.74,399.79,
2021-09-04 17:00:00,51766.08,3949.61,504.5241,,2.9113,142.1101,0.3143449,,,,,29.3772,232.26,25.738,73.5112,0.39793,,,,,0.153737,,113.66,417.42,
2021-09-05 17:00:00,52670.46,3926.52,496.0809,,2.83201,164.4432,0.30897,,,,,28.8524,219.41,25.099,73.5326,0.42392,,,,,0.149933,,106.25,408.52,
2021-09-06 17:00:00,46854.08,3433.62,418.5562,,2.51152,173.5432,0.2551998,,,,,24.3095,177.95,21.089,59.2967,0.33563,,,,,0.122782,,84.41,344.66,
2021-09-07 17:00:00,46076.92,3496.11,414.7799,,2.4697,191.0553,0.2569964,,,,,23.1277,179.55,20.742,58.6036,0.32992,,,,,0.118413,,88.3,331.42,
2021-09-08 17:00:00,46376.72,3424.41,421.2286,,2.51744,187.8855,0.2526055,,,,,23.2918,180.22,26.831,58.6864,0.33272,,,,,0.121635,,88.67,330.35,
2021-09-09 17:00:00,44855.96,3209.6,401.2733,,2.38389,179.4857,0.2397127,,,,,22.279,174.04,29.35,56.1819,0.31638,,,,,0.112375,,82.47,311.71,
2021-09-10 17:00:00,45148.04,3264.79,404.9753,,2.63661,179.067,0.2409423,,,,,22.7344,178.34,27.31,57.0552,0.32518,,,,,0.115438,,81.55,327.49,
2021-09-11 17:00:00,46027.77,3406.37,416.4053,,2.58334,174.2591,0.2502552,,,,,23.7273,183.2,34.884,58.2735,0.33233,,,,,0.119805,,83.64,333.18,
2021-09-12 17:00:00,44966.38,3284.55,399.0502,,2.40299,169.8169,0.2358077,,,,,22.6582,179.31,35.848,55.8452,0.3189,,,,,0.112515,,77.95,330.94,
2021-09-13 17:00:00,47115.67,3435.46,414.4129,,2.39714,158.8691,0.240586,,,,,25.6619,183.14,34.199,57.064,0.33152,,,,,0.117597,,80.5,383.62,
2021-09-14 17:00:00,48122.51,3614.37,431.1651,,2.50472,158.6397,0.2475499,,,,,27.4683,188.99,34.094,59.1823,0.34056,,,,,0.122058,,86.36,416.25,6.76e-06
2021-09-15 17:00:00,47778.21,3569.16,424.3622,,2.41539,152.1077,0.2418919,,,,,26.2462,185.46,37.065,58.0859,0.33074,,,,,0.11652,,84.86,384.49,8.75e-06
2021-09-16 17:00:00,47297.06,3397.25,406.6929,,2.35013,147.466,0.239923,,,,,24.3062,179.93,33.441,56.6062,0.3194,,,,,0.11146,,85.7,354.13,8.46e-06
2021-09-17 17:00:00,48298.24,3434.75,411.0219,,2.37127,169.3416,0.2414735,,,,,24.5264,181.3,40.789,56.9657,0.3229,,,,,0.113003,,84.19,355.05,7.86e-06
2021-09-18 17:00:00,47253.0,3327.36,408.6981,,2.28204,152.8506,0.2329628,,,,,23.8854,175.53,44.218,55.3239,0.31293,,,,,0.108251,,83.73,340.34,8.12e-06
2021-09-19 17:00:00,43024.3,2976.25,364.0621,,2.08105,132.7207,0.2087024,,,,,20.909,157.22,33.961,49.1919,0.28156,,,,,0.091862,,74.44,289.8,7.02e-06
2021-09-20 17:00:00,40711.34,2766.36,344.4808,,1.98295,124.1506,0.2007247,,,,,19.0693,148.42,30.466,45.7094,0.26597,,,,,0.086,,69.25,271.11,6.87e-06
2021-09-21 17:00:00,43569.32,3078.05,379.0974,,2.26,148.1789,0.2245825,,,,,21.6171,161.35,39.721,51.2897,0.29279,,,,,0.099504,,74.58,302.51,7.23e-06
2021-09-22 17:00:00,44873.52,3154.0,383.8023,,2.32669,149.9777,0.2245158,,,,,21.5123,163.88,41.567,51.3681,0.30252,,,,,0.102093,,74.82,309.05,7.64e-06
2021-09-23 17:00:00,42825.93,2926.01,355.3057,,2.28011,139.2147,0.209128,,,,,19.5277,152.12,42.641,47.6115,0.28122,,,,,0.09228,,63.07,280.87,7.38e-06
2021-09-24 17:00:00,42691.47,2923.84,349.5021,,2.29806,136.1077,0.2082819,,,,,19.5826,150.89,39.456,47.4214,0.27726,,,,,0.08996,,60.12,275.56,7.33e-06
2021-09-25 17:00:00,43157.31,3060.51,343.9063,,2.20346,135.4999,0.205123,,,,,24.0655,150.64,39.839,47.1137,0.27593,,,,,0.091589,,55.86,294.02,7.11e-06
2021-09-26 17:00:00,42163.05,2926.91,335.3977,,2.13212,136.4419,0.1995955,,,,,22.4035,144.92,37.253,45.4908,0.26477,,,,,0.086243,,58.97,273.61,6.98e-06
2021-09-27 17:00:00,41027.56,2807.29,332.9351,,2.03707,132.231,0.1964737,,,,,23.0939,140.18,33.7,44.9597,0.25589,,,,,0.081856,,55.28,259.41,6.94e-06
2021-09-28 17:00:00,41540.88,2850.0,367.6348,,2.06654,135.3109,0.1986407,,,,,22.9894,144.94,33.93,45.3104,0.26972,,,,,0.084701,,56.68,265.11,7.02e-06
2021-09-29 17:00:00,43814.04,2999.92,387.076,,2.1173,141.423,0.2040919,,,,,23.5291,153.27,36.194,46.7989,0.27837,,,,,0.095906,,60.03,276.43,7.22e-06
2021-09-30 17:00:00,48141.86,3310.02,421.4828,,2.25846,161.664,0.2230912,,,,,25.6573,166.22,37.871,51.9541,0.30002,,,,,0.108238,,71.53,302.09,7.71e-06
2021-10-01 17:00:00,47673.42,3389.99,428.0254,,2.25,168.975,0.2189144,,,,,26.1557,169.05,38.812,53.2692,0.31645,,,,,0.111409,,69.79,314.62,7.88e-06
2021-10-02 17:00:00,48193.6,3415.72,430.3,,2.25517,172.7111,0.2215812,,,,,26.0003,170.6,38.78,53.7401,0.31459,,,,,0.110464,,69.01,310.78,8.54e-06
2021-10-03 17:00:00,49209.86,3382.79,426.2227,,2.19292,167.1773,0.2411794,,,,,25.3152,167.6,36.796,52.5376,0.3108,,,,,0.109723,,69.64,300.2,1.348e-05
2021-10-04 17:00:00,51472.55,3514.06,442.635,,2.23158,164.4859,0.2515257,,,,,25.6336,173.82,36.763,54.3544,0.31853,,,,,0.113082,,70.78,307.07,1.733e-05
2021-10-05 17:00:00,55314.08,3574.86,435.0102,,2.21105,154.0475,0.2540734,,,,,25.3368,178.36,35.151,54.8877,0.35822,,,,,0.112219,,71.9,311.94,2.791e-05
2021-10-06 17:00:00,53759.47,3586.38,438.3088,,2.27802,154.3182,0.2427451,,,,,25.5009,178.57,36.695,54.3355,0.34361,,,,,0.111508,,71.55,305.98,2.29e-05
2021-10-07 17:00:00,53931.59,3562.52,418.9467,,2.23501,158.5905,0.2441038,,,,,24.7178,175.81,34.819,53.6508,0.33607,,,,,0.111513,,79.61,307.51,2.725e-05
2021-10-08 17:00:00,54909.73,3572.3,421.5786,,2.26498,156.8159,0.2464917,,,,,25.1084,179.73,35.175,55.6634,0.35301,,,,,0.11893,,77.09,307.41,2.668e-05
2021-10-09 17:00:00,54632.2,3414.84,404.0,,2.19409,147.6176,0.2290135,,,,,24.1583,174.72,32.499,52.8838,0.33139,,,,,0.110327,,69.86,288.53,2.616e-05
2021-10-10 17:00:00,57472.39,3541.63,413.4583,,2.17159,144.9195,0.2313039,,,,,24.1685,179.34,32.029,53.8586,0.34494,,,,,0.109142,,73.61,290.61,3.063e-05
2021-10-11 17:00:00,56008.43,3489.2,443.8973,,2.11747,152.4753,0.2258676,,,,,23.4462,172.59,33.487,52.6063,0.33188,,,,,0.106821,,69.76,282.43,2.907e-05
2021-10-12 17:00:00,57381.02,3606.18,469.9767,,2.18992,148.0322,0.2325864,,,,,24.6677,177.62,34.742,53.3759,0.36822,,,,,0.115499,,68.12,296.67,2.909e-05
2021-10-13 17:00:00,57323.25,3790.76,472.3931,,2.17156,150.0865,0.2324872,,,,,26.4143,181.25,33.831,54.3655,0.36903,,,,,0.119181,,70.33,303.46,2.741e-05
2021-10-14 17:00:00,61692.71,3867.49,474.5431,,2.21748,163.1655,0.2338807,,,,,25.8844,189.54,33.02,54.326,0.36195,,,,,0.119958,,67.2,300.54,2.525e-05
2021-10-15 17:00:00,60875.66,3827.58,465.8393,,2.17757,157.3984,0.2371814,,,,,26.9727,185.88,33.166,54.1356,0.397,,,,,0.119722,,66.5,304.7,2.57e-05
2021-10-16 17:00:00,61522.79,3844.25,470.6958,,2.15863,160.0468,0.2377619,,,,,25.9243,183.68,32.449,52.9845,0.38335,,,,,0.122281,,63.86,305.54,2.776e-05
2021-10-17 17:00:00,62069.63,3748.97,485.1862,,2.1295,157.2525,0.247346,,,,,25.6515,185.67,31.769,52.2934,0.37988,,,,,0.118589,,63.38,293.65,2.868e-05
2021-10-18 17:00:00,64287.6,3876.06,488.0664,,2.11063,156.0025,0.2453645,,,,,25.9781,188.72,35.063,52.9616,0.3739,,,,,0.116146,,62.95,303.83,2.801e-05
2021-10-19 17:00:00,66010.31,4163.03,501.4249,,2.18999,176.8181,0.2546082,,,,,27.1312,207.16,35.838,55.4727,0.39184,,,,,0.122339,,67.07,315.74,2.923e-05
2021-10-20 17:00:00,62202.64,4052.44,471.1638,,2.13808,190.1953,0.2424787,,,,,26.1267,196.86,34.311,55.3249,0.37323,,,,,0.129699,,63.82,316.13,2.747e-05
2021-10-21 17:00:00,60701.38,3971.97,478.756,,2.15421,196.2183,0.2438831,,,,,25.6214,190.95,34.151,54.5426,0.37207,,,,,0.130213,,65.88,309.79,2.793e-05
2021-10-22 17:00:00,61291.02,4169.83,485.2992,,2.16475,197.6486,0.2512397,,,,,26.7498,196.08,35.627,55.8433,0.37819,,,,,0.136,,64.84,323.29,3.387e-05
2021-10-23 17:00:00,60869.33,4083.5,475.9616,,2.12175,202.3076,0.2755231,,,,,25.7884,190.49,34.273,55.049,0.37242,,,,,0.132319,,62.63,308.24,3.604e-05
2021-10-24 17:00:00,63079.59,4220.59,485.4976,,2.14598,209.741,0.2649725,,,,,26.7156,195.16,35.245,55.4225,0.38788,,,,,0.142451,,63.82,312.61,4.23e-05
2021-10-25 17:00:00,60312.97,4130.41,478.2351,,2.13779,199.7599,0.2557959,,,,,26.5909,197.39,42.959,54.2855,0.37392,,,,,0.140313,,62.96,329.32,4.794e-05
2021-10-26 17:00:00,58409.03,3920.41,448.352,,1.91,184.2029,0.2379893,,,,,24.1582,178.89,36.765,48.692,0.33051,,,,,0.124132,,55.36,324.65,7.9e-05
2021-10-27 17:00:00,60596.98,4285.44,491.974,,1.98733,195.3711,0.2995331,,,,,24.865,189.85,38.034,52.0939,0.3423,,,,,0.130102,,57.96,338.99,6.897e-05
2021-10-28 17:00:00,62252.25,4418.94,530.392,,2.01534,200.3836,0.2877646,,,,,25.5088,196.52,39.531,53.8323,0.36207,,,,,0.137484,,60.11,328.11,7.484e-05
2021-10-29 17:00:00,61870.93,4321.57,528.7963,,1.95583,195.8118,0.2687992,,,,,24.9207,190.37,37.27,52.8293,0.35854,,,,,0.130583,,61.25,318.49,6.536e-05
2021-10-30 17:00:00,61311.4,4285.55,524.9504,,1.96458,202.5629,0.2806736,,,,,24.9789,191.64,37.231,54.3655,0.37275,,,,,0.133079,,64.34,314.64,6.701e-05
2021-10-31 17:00:00,60913.6,4319.95,551.738,,1.95141,203.8117,0.2717109,,,,,25.5893,197.56,37.391,53.9439,0.36633,,,,,0.136585,,63.82,324.01,7.151e-05
2021-11-01 17:00:00,63180.46,4590.0,553.9717,,1.96979,220.8527,0.2740124,,,,,26.1688,200.6,37.035,55.2499,0.3818,,,,,0.140089,,64.55,324.75,6.909e-05
2021-11-02 17:00:00,62896.54,4602.58,568.599,,2.06321,243.2995,0.2690862,,,,,26.8715,206.78,38.492,55.394,0.38568,,,,,0.13715,,63.95,324.45,5.544e-05
2021-11-03 17:00:00,61424.36,4534.57,558.9398,,1.98217,247.0968,0.2629464,,,,,25.7912,202.81,37.544,53.7241,0.36877,,,,,0.152635,,62.55,333.3,4.942e-05
2021-11-04 17:00:00,60975.0,4473.64,607.3524,,1.98151,235.9785,0.260747,,,,,25.5773,199.0,36.777,53.1737,0.3583,,,,,0.158208,,63.51,327.28,6.261e-05
2021-11-05 17:00:00,61465.74,4518.74,637.556,,2.00431,258.4172,0.2618614,,,,,25.1542,197.56,36.175,52.8431,0.359,,,,,0.16062,,61.81,318.36,5.86e-05
2021-11-06 17:00:00,63266.35,4615.95,648.9192,,2.01933,249.3727,0.2664007,,,,,25.2794,201.94,35.723,54.0952,0.36343,,,,,0.154955,,62.38,319.73,5.693e-05
2021-11-07 16:00:00,67530.41,4809.61,653.4327,,2.12564,248.3777,0.2819731,,,,,26.2674,228.89,36.665,56.299,0.37777,,,,,0.176,,64.25,332.15,5.518e-05
2021-11-08 16:00:00,66902.74,4730.81,634.5182,,2.26883,239.0232,0.2736173,,,,,26.3282,262.17,35.644,60.7135,0.41251,,,,,0.170754,,66.59,336.29,5.489e-05
2021-11-09 16:00:00,64922.02,4631.17,615.3937,,2.10102,233.1531,0.2558476,,,,,25.3022,260.29,32.119,56.6744,0.38338,,,,,0.162529,,63.57,312.6,5.037e-05
2021-11-10 16:00:00,64781.2,4721.54,628.0034,,2.07902,233.46,0.260427,,,,,25.4698,262.49,32.93,56.8101,0.39087,,,,,0.165131,,62.94,312.72,5.655e-05
2021-11-11 16:00:00,64163.06,4668.55,627.107,,2.0449,228.6536,0.2596504,,,,,24.6304,251.15,32.178,55.5383,0.37899,,,,,0.159199,,62.96,309.17,5.236e-05
2021-11-12 16:00:00,64374.97,4643.7,649.873,,2.05,241.6033,0.2612595,,,,,24.6838,257.67,32.506,56.3054,0.37835,,,,,0.16043,,62.79,313.56,5.169e-05
2021-11-13 16:00:00,65512.38,4626.55,650.8532,,2.04103,238.7554,0.2627501,,,,,24.5937,279.29,31.919,56.1836,0.37729,,,,,0.161827,,62.46,315.5,5.314e-05
2021-11-14 16:00:00,63601.17,4560.89,633.4657,,2.01746,237.7052,0.2564327,,,,,23.9925,262.9,31.544,54.6654,0.37696,,,,,0.162643,,61.13,301.26,5.343e-05
2021-11-15 16:00:00,60082.69,4208.29,588.8531,,1.87469,219.0814,0.2365347,,,,,21.6997,230.03,28.289,50.8732,0.34331,,,,,0.144227,,56.21,278.59,4.833e-05
2021-11-16 16:00:00,60359.33,4289.01,578.5226,,1.87691,218.9689,0.2372671,,,,,21.8358,229.27,29.427,51.2369,0.34641,,,,,0.145013,,56.23,283.69,4.813e-05
2021-11-17 16:00:00,56893.67,3996.65,531.8596,,1.78476,195.1022,0.221809,101.48,,,,20.1298,204.22,26.665,48.4382,0.32804,,,,,0.128893,,51.72,263.06,4.25e-05
2021-11-18 16:00:00,58055.9,4296.29,581.3034,,1.86277,215.226,0.233008,112.24,,,,21.2023,217.92,28.067,50.7271,0.35347,,,,,0.139122,,53.72,279.59,4.851e-05
2021-11-19 16:00:00,59691.07,4410.98,603.9812,,1.9204,218.0653,0.2332051,125.5,,,,21.9732,226.73,29.501,51.037,0.34828,,,,,0.139517,,54.53,273.5,4.765e-05
2021-11-20 16:00:00,58636.83,4261.0,584.3247,,1.83445,230.3625,0.2255115,128.51,,,,21.6806,221.26,30.824,50.5304,0.34381,,,,,0.132364,,53.09,266.06,4.41e-05
2021-11-21 16:00:00,56270.12,4085.46,559.3678,,1.77705,215.7667,0.2194854,134.9,,,,20.9932,209.01,32.158,48.6,0.33585,,,,,0.126536,,51.8,262.33,4.324e-05
2021-11-22 16:00:00,57557.38,4341.77,591.0983,,1.74984,221.8289,0.2265,123.72,,,,22.2083,216.29,32.099,49.4826,0.34126,,,,,0.130873,,51.84,269.7,4.192e-05
2021-11-23 16:00:00,57181.79,4273.73,590.5933,,1.66521,205.8473,0.2173014,115.16,,,,20.7613,212.36,29.568,48.281,0.32757,,,,,0.122169,,50.59,253.57,3.785e-05
2021-11-24 16:00:00,58920.0,4522.55,638.6879,,1.67436,209.9431,0.2206151,119.39,,,,21.367,222.62,29.762,50.3373,0.3409,,,,,0.12776,,55.19,262.74,4.27e-05
2021-11-25 16:00:00,53738.41,4041.19,585.7242,,1.53313,192.4242,0.2014907,104.41,,,,19.2437,195.72,26.969,46.538,0.32852,,,,,0.113424,,52.83,231.7,3.867e-05
2021-11-26 16:00:00,54781.48,4095.35,600.3916,,1.54383,193.0036,0.2049492,113.49,,,,19.4898,195.38,26.737,46.7389,0.32547,,,,,0.114,,57.81,232.05,3.922e-05
2021-11-27 16:00:00,57315.18,4297.14,611.3166,,1.59452,200.7503,0.2073067,110.68,,,,20.1279,199.38,27.399,47.4386,0.32349,,,,,0.116409,,56.4,238.65,3.909e-05
2021-11-28 16:00:00,57785.64,4444.06,623.6129,,1.60186,204.0743,0.214713,120.55,,,,20.2439,205.56,28.154,48.2889,0.32861,,,,,0.121149,,54.63,249.62,4.521e-05
2021-11-29 16:00:00,56938.26,4624.9,622.3724,,1.55237,208.3939,0.2137834,120.54,,,,21.2328,207.66,27.516,48.4074,0.33566,,,,,0.11913,,53.63,256.47,4.734e-05
2021-11-30 16:00:00,57211.7,4587.57,627.7883,,1.54681,229.5733,0.2087889,119.73,,,,20.9674,208.74,26.649,47.7815,0.32741,,,,,0.118296,,54.33,251.61,4.414e-05
2021-12-01 16:00:00,56520.76,4515.25,620.186,,1.72056,233.858,0.2088556,108.61,35.75,,,22.3458,203.12,28.372,47.0612,0.3396,,,,,0.115776,,53.96,244.5,4.221e-05
2021-12-02 16:00:00,53624.36,4216.07,595.0296,,1.55884,211.8446,0.1997639,112.43,33.85,,,19.915,188.05,32.854,45.0443,0.32618,,,,,0.108718,,49.77,225.34,4.043e-05
2021-12-03 16:00:00,49181.98,4119.25,569.8175,,1.42118,201.0072,0.1781802,105.0,29.23,,,17.2137,162.82,28.212,39.3235,0.29236,,,,,0.096517,,41.03,202.74,3.642e-05
2021-12-04 16:00:00,49391.47,4193.77,557.3367,,1.37858,198.3945,0.1711857,98.44,28.16,,,16.4968,156.34,24.619,38.7497,0.28587,,,,,0.089766,,39.09,191.95,3.619e-05
2021-12-05 16:00:00,50479.63,4347.86,588.7174,,1.4224,194.4877,0.1778713,93.04,28.16,,,17.3364,161.67,24.43,39.3777,0.2955,,,,,0.093474,,38.75,185.04,3.681e-05
2021-12-06 16:00:00,50571.59,4309.24,579.4574,,1.37816,190.1356,0.1765205,89.66,30.54,,,17.1462,161.88,24.318,39.6521,0.28705,,,,,0.091507,,39.17,186.52,3.627e-05
